FGSM_decrease_rate_v2_0,FGSM_decrease_rate_v2_1,PGD_decrease_rate_v2_0,PGD_decrease_rate_v2_1,score2_0_original,score2_1_original,score2_0_attacked_FGSM,score2_1_attacked_FGSM,score2_0_attacked_PGD,score2_1_attacked_PGD
0.058682634730538884,0.13500482160077143,0.1712574850299401,0.18756027000964315,0.2505,0.2074,0.2358,0.1794,0.2076,0.1685
0.028985507246376795,0.07806691449814133,0.08848207475209763,0.20892193308550194,0.2622,0.269,0.2546,0.248,0.239,0.2128
0.049500651324359504,0.12534246575342456,0.14589665653495437,0.2332876712328767,0.2303,0.146,0.2189,0.1277,0.1967,0.11194
0.05821025195482188,0.15024121295658166,0.16203301476976542,0.28911095796002756,0.2302,0.1451,0.2168,0.1233,0.1929,0.10315
0.09103078982597056,0.189655172413793,0.26282909415439526,0.4427899686520376,0.2241,0.1276,0.2037,0.1034,0.1652,0.0711
0.0528422738190552,0.0909512761020882,0.11849479583666929,0.16241299303944318,0.2498,0.2155,0.2366,0.1959,0.2202,0.1805
0.036298364579178184,0.11010421386497515,0.12485041882728348,0.18260081558676938,0.2507,0.2207,0.2416,0.1964,0.2194,0.1804
0.009771986970684092,0.006868918145392139,0.11929967426710106,0.12020606754436171,0.2456,0.1747,0.2432,0.1735,0.2163,0.1537
0.05088223225276978,0.143384290985767,0.2133771029954862,0.4359515023721666,0.2437,0.1897,0.2313,0.1625,0.1917,0.107
0.04785478547854785,0.07027027027027036,0.11386138613861392,0.13273273273273278,0.2424,0.1665,0.2308,0.1548,0.2148,0.1444
0.027101335428122503,0.10864430798299476,0.05773762765121756,0.14407179971658007,0.2546,0.2117,0.2477,0.1887,0.2399,0.1812
0.034309623430962284,0.12821980538065256,0.05732217573221753,0.17172295363480253,0.239,0.1747,0.2308,0.1523,0.2253,0.1447
0.04820766378244742,0.11141304347826082,0.12113720642768855,0.296195652173913,0.2427,0.184,0.231,0.1635,0.2133,0.1295
0.048901782014090255,0.11664779161947908,0.13551595524243673,0.3340883352208381,0.2413,0.1766,0.2295,0.156,0.2086,0.1176
-0.0008146639511201863,0.05683563748079876,0.035845213849287176,0.10855094726062466,0.2455,0.1953,0.2457,0.1842,0.2367,0.1741
0.05346153846153844,0.09893842887473456,0.08538461538461538,0.13290870488322715,0.26,0.2355,0.2461,0.2122,0.2378,0.2042
0.039759939984996245,0.10847880299251875,0.0922730682670668,0.20989193682460522,0.2666,0.2406,0.256,0.2145,0.242,0.1901
0.07702293379489403,0.21828021647624773,0.13414106447425356,0.3551413108839447,0.2311,0.1663,0.2133,0.13,0.2001,0.10724
0.030397505845674206,0.09264931087289434,0.07248636009353081,0.166156202143951,0.2566,0.2612,0.2488,0.237,0.238,0.2178
0.029783761729906162,0.07930720145852324,0.06405548755609963,0.12169553327256154,0.2451,0.2194,0.2378,0.202,0.2294,0.1927
0.04401956425077809,0.18644736842105258,0.13872832369942187,0.430921052631579,0.2249,0.152,0.215,0.12366,0.1937,0.0865
0.06277244986922405,0.18413433700057902,0.14690496948561457,0.3620729588882455,0.2294,0.1727,0.215,0.1409,0.1957,0.11017
0.05250929368029742,0.2094861660079051,0.14637546468401486,0.33320158102766806,0.2152,0.1265,0.2039,0.1,0.1837,0.08435
0.03643061809250918,0.02784810126582281,0.10765452312730246,0.21518987341772156,0.2443,0.1975,0.2354,0.192,0.218,0.155
0.04934210526315794,0.1304128902316214,0.09333881578947367,0.19989929506545814,0.2432,0.1986,0.2312,0.1727,0.2205,0.1589
0.027721976697468932,0.05953408110440037,0.06950582563278429,0.14581535806729937,0.2489,0.2318,0.242,0.218,0.2316,0.198
0.0767581475128645,0.16834170854271369,0.14193825042881644,0.3589824120603015,0.2332,0.1592,0.2153,0.1324,0.2001,0.10205
0.01517015170151705,0.0485056344928956,0.09881098810988113,0.28466438020578155,0.2439,0.2041,0.2402,0.1942,0.2198,0.146
-0.00478087649402382,0.05256916996047433,0.060956175298804816,0.12332015810276682,0.251,0.253,0.2522,0.2397,0.2357,0.2218
0.04444444444444444,0.1360123647604328,0.10104821802935003,0.2905718701700155,0.2385,0.1941,0.2279,0.1677,0.2144,0.1377
0.0634361233480176,0.19420903954802266,0.12026431718061682,0.3566384180790961,0.227,0.1416,0.2126,0.1141,0.1997,0.0911
0.048974466303892794,0.1079460269865068,0.1125994139807451,0.18790604697651173,0.2389,0.2001,0.2272,0.1785,0.212,0.1625
0.0027810885975366644,0.04463913224864409,0.053635280095351553,0.1209845640383813,0.2517,0.2397,0.251,0.229,0.2382,0.2107
0.04940878378378385,0.10160734787600456,0.04856418918918923,0.0792192881745121,0.2368,0.1742,0.2251,0.1565,0.2253,0.1604
0.03930461073318224,0.003445635528330827,0.06916099773242634,0.14701378254211328,0.2646,0.2612,0.2542,0.2603,0.2463,0.2228
0.06284367635506671,0.18335901386748849,0.11586802827965435,0.3091936312275295,0.2546,0.1947,0.2386,0.159,0.2251,0.1345
0.051352410819286556,0.1820566631689401,0.07722461779694235,0.2429171038824763,0.2551,0.1906,0.242,0.1559,0.2354,0.1443
0.02292490118577075,0.040503557744937,0.05335968379446645,0.1576354679802955,0.253,0.1827,0.2472,0.1753,0.2395,0.1539
0.03945249597423511,0.10496083550913841,0.07809983896940419,0.23446475195822453,0.2484,0.1915,0.2386,0.1714,0.229,0.1466
0.048780487804878044,0.14379310344827584,0.12153069806560138,0.30248275862068963,0.2378,0.145,0.2262,0.12415,0.2089,0.10114
0.05011933174224335,-0.005499999999999949,0.1365155131264916,0.24925,0.2095,0.08,0.199,0.08044,0.1809,0.06006
0.024663677130044824,0.05289108023307936,0.0657698056801196,0.18377409233527559,0.2676,0.2231,0.261,0.2113,0.25,0.1821
0.057053536537710156,0.18644859813084108,0.06682297772567411,0.1981308411214953,0.2559,0.214,0.2413,0.1741,0.2388,0.1716
0.028190476190476255,0.05220017256255392,0.08800000000000004,0.23641069887834346,0.2625,0.2318,0.2551,0.2197,0.2394,0.177
0.04114906832298136,0.14588859416445624,0.12422360248447205,0.34748010610079577,0.2576,0.2262,0.247,0.1932,0.2256,0.1476
0.0440967283072547,0.0850636302746148,0.08961593172119488,0.1620897521768252,0.2812,0.2986,0.2688,0.2732,0.256,0.2502
0.03477051460361616,0.060085836909871265,0.07162726008344926,0.11097486204782346,0.2876,0.3262,0.2776,0.3066,0.267,0.29
0.02518518518518529,0.03388554216867473,0.12518518518518526,0.22439759036144583,0.27,0.2656,0.2632,0.2566,0.2362,0.206
0.05827067669172937,0.13185483870967746,0.11503759398496247,0.24879032258064518,0.266,0.248,0.2505,0.2153,0.2354,0.1863
0.05081300813008124,0.06474428726877038,0.23414634146341456,0.341512513601741,0.246,0.1838,0.2335,0.1719,0.1884,0.12103
0.026671408250355643,0.06291390728476827,0.08748221906116646,0.15529801324503312,0.2812,0.302,0.2737,0.283,0.2566,0.2551
0.03923725705903919,0.0519529768676526,0.07884121745507891,0.11035267349260519,0.2727,0.2637,0.262,0.25,0.2512,0.2346
0.032063372312335,0.043107127614169856,0.09845341380611095,0.19590268886043533,0.2651,0.2343,0.2566,0.2242,0.239,0.1884
0.0730507191521574,0.21387024608501123,0.1744890234670704,0.33780760626398215,0.2642,0.2235,0.2449,0.1757,0.2181,0.148
0.03821428571428586,0.06422018348623859,0.08357142857142867,0.15082568807339458,0.28,0.2725,0.2693,0.255,0.2566,0.2314
0.041822255414488384,0.04580498866213151,0.0657206870799104,0.12154195011337864,0.2678,0.2205,0.2566,0.2104,0.2502,0.1937
0.0656877897990726,0.1379144641999039,0.10200927357032451,0.1994233541566555,0.2588,0.2081,0.2418,0.1794,0.2324,0.1666
0.06381322957198443,0.11635832521908474,0.12801556420233468,0.2891918208373905,0.257,0.2054,0.2406,0.1815,0.2241,0.146
0.047317279256442704,0.039945836154366886,0.09252217997465147,0.1929587000677048,0.2367,0.1477,0.2255,0.1418,0.2148,0.1192
0.031963470319634694,0.10784960422163589,0.07903055848261334,0.17546174142480217,0.2847,0.3032,0.2756,0.2705,0.2622,0.25
0.00933237616654699,0.029478458049886733,0.08327351040918879,0.14852607709750568,0.2786,0.2646,0.276,0.2568,0.2554,0.2253
0.04795737122557712,0.09426523297491055,0.07637655417406737,0.1530465949820789,0.2815,0.279,0.268,0.2527,0.26,0.2363
0.03828483920367538,0.14821944177093369,0.1309341500765696,0.25024061597690095,0.2612,0.2078,0.2512,0.177,0.227,0.1558
0.03221757322175726,0.008212255211623472,0.10292887029288696,0.08591282375236893,0.239,0.1583,0.2313,0.157,0.2144,0.1447
-0.004419889502762352,0.04403669724770646,0.027624309392265217,0.06055045871559638,0.2715,0.2725,0.2727,0.2605,0.264,0.256
0.04447115384615384,0.0924287118977385,0.09054487179487172,0.1868239921337267,0.2496,0.2034,0.2385,0.1846,0.227,0.1654
0.08625670656211298,0.23803967327887984,0.17416425918283115,0.3868144690781797,0.2423,0.1714,0.2214,0.1306,0.2001,0.1051
0.04436152570480924,0.14702450408401402,0.10945273631840799,0.2893815635939323,0.2412,0.1714,0.2305,0.1462,0.2148,0.1218
0.026364649090233925,0.05031695721077661,0.07909394727070176,0.13589540412044382,0.2693,0.2524,0.2622,0.2397,0.248,0.2181
0.028058361391694753,0.08781288469429628,0.05910961466517015,0.1370537546163316,0.2673,0.2437,0.2598,0.2223,0.2515,0.2103
0.007526881720430273,-0.0035014005602240924,0.043010752688172074,0.07002801120448185,0.279,0.2856,0.2769,0.2866,0.267,0.2656
0.04730769230769233,0.10373831775700934,0.13153846153846158,0.29392523364485973,0.26,0.214,0.2477,0.1918,0.2258,0.1511
0.03515625000000003,0.0879384911100433,0.06875000000000002,0.17924074963959635,0.256,0.2081,0.247,0.1898,0.2384,0.1708
0.021615875265768938,0.046988749172733435,0.05882352941176472,0.09827928524156189,0.2822,0.3022,0.2761,0.288,0.2656,0.2725
0.04800000000000004,0.12480335605663354,0.09440000000000004,0.20608285264813844,0.25,0.1907,0.238,0.1669,0.2264,0.1514
0.057915057915057966,0.16179584921643375,0.15598455598455604,0.29224904701397714,0.259,0.2361,0.244,0.1979,0.2186,0.1671
0.07250396196513474,0.13907284768211917,0.1537242472266244,0.31329597554763117,0.2524,0.1963,0.2341,0.169,0.2136,0.1348
0.03387220939183978,0.08095884215287201,0.08468052347959956,0.17412935323383075,0.2598,0.2211,0.251,0.2032,0.2378,0.1826
0.026236881559220417,0.0517543859649123,0.0813343328335831,0.13903508771929826,0.2668,0.228,0.2598,0.2162,0.2451,0.1963
0.07660219946909365,0.17618110236220472,0.17026924535456958,0.40600393700787396,0.2637,0.2032,0.2435,0.1674,0.2188,0.1207
0.07978279030910612,0.2751568381430363,0.1750208855472013,0.44165621079046424,0.2394,0.1594,0.2203,0.11554,0.1975,0.089
0.047780126849894196,0.11939393939393936,0.08033826638477796,0.1884848484848486,0.2365,0.165,0.2252,0.1453,0.2175,0.1339
0.034564021995286735,0.09106168694922377,0.0652003142183818,0.15946286193873271,0.2546,0.2383,0.2458,0.2166,0.238,0.2003
0.04920273348519364,0.1662679425837321,0.10341685649202732,0.3200159489633175,0.2195,0.1254,0.2087,0.10455,0.1968,0.08527
0.06538139145012574,0.21391304347826082,0.1554903604358759,0.4356521739130434,0.2386,0.1725,0.223,0.1356,0.2015,0.09735
0.06638198757763977,0.15967016491754113,0.13198757763975155,0.3365817091454273,0.2576,0.2668,0.2405,0.2242,0.2236,0.177
0.040720102871838866,0.10468654899573945,0.11530218602657526,0.2550213024954352,0.2333,0.1643,0.2238,0.1471,0.2064,0.1224
0.046717680225533624,0.11133501259445848,0.0942408376963351,0.22166246851385396,0.2483,0.1985,0.2367,0.1764,0.2249,0.1545
0.03393843725335447,0.1592920353982301,0.12628255722178375,0.34934681837336706,0.2534,0.2373,0.2448,0.1995,0.2214,0.1544
0.04030710172744725,0.093201754385965,0.11055662188099816,0.22642543859649125,0.2605,0.1824,0.25,0.1654,0.2317,0.1411
0.0299756012547926,0.07749221183800613,0.07981875217845931,0.1507009345794392,0.2869,0.2568,0.2783,0.2369,0.264,0.2181
0.03531855955678666,0.07416879795396414,0.06855955678670354,0.15235659481183772,0.2888,0.2737,0.2786,0.2534,0.269,0.232
0.040087463556851145,0.07792207792207792,0.07434402332361507,0.14061800268696825,0.2744,0.2233,0.2634,0.2059,0.254,0.1919
0.055365946150929095,0.08927628103539355,0.08418657565415244,0.13153724247226628,0.2637,0.1893,0.2491,0.1724,0.2415,0.1644
0.07976190476190478,0.08723540731237973,0.1686507936507937,0.24567030147530475,0.252,0.1559,0.2319,0.1423,0.2095,0.1176
0.03839561193006509,0.06897797038642112,0.07027768255056571,0.12387143373058856,0.2917,0.2769,0.2805,0.2578,0.2712,0.2426
0.034090909090909116,0.08367556468172489,0.07765151515151522,0.1545174537987679,0.264,0.1948,0.255,0.1785,0.2435,0.1647
0.051148225469728574,0.12262392843831527,0.11482254697286004,0.2545657845695117,0.2874,0.2683,0.2727,0.2354,0.2544,0.2
0.0611390284757119,0.12922705314009664,0.137353433835846,0.33913043478260874,0.2388,0.1656,0.2242,0.1442,0.206,0.10944
0.02485659655831742,0.0794326241134751,0.05162523900573618,0.17730496453900713,0.2615,0.2115,0.255,0.1947,0.248,0.174
0.019043917605907346,0.0026001040041601685,0.07345511076564312,0.14976599063962553,0.2573,0.1923,0.2524,0.1918,0.2384,0.1635
0.03072870939420547,0.03383458646616544,0.0719929762949956,0.17218045112781957,0.2278,0.133,0.2208,0.1285,0.2114,0.1101
0.07583148558758317,0.250971250971251,0.20753880266075392,0.6113442113442114,0.2255,0.1287,0.2084,0.0964,0.1787,0.05002
0.050728041333959625,0.140625,0.1770784405824331,0.5975413602941176,0.2129,0.08704,0.2021,0.0748,0.1752,0.03503
0.017684887459807022,0.12912735849056606,0.09485530546623787,0.32193396226415094,0.2488,0.1696,0.2444,0.1477,0.2252,0.115
0.03749484960857024,0.1796443899448191,0.12031314379892874,0.3188228080931943,0.2427,0.1631,0.2336,0.1338,0.2135,0.1111
0.02184939523995316,0.08043694141012905,0.060866172454155196,0.227408142999007,0.2563,0.2014,0.2507,0.1852,0.2407,0.1556
0.09312913907284776,0.14799025578562738,0.26903973509933776,0.43386114494518885,0.2416,0.1642,0.2191,0.1399,0.1766,0.09296
0.060892586989410094,0.1616926503340757,0.09493192133131623,0.22628062360801787,0.2644,0.2245,0.2483,0.1882,0.2393,0.1737
0.038545454545454536,0.16059870550161817,0.10690909090909094,0.2330097087378641,0.275,0.2472,0.2644,0.2075,0.2456,0.1896
0.06521739130434791,0.18793650793650785,0.13204508856682767,0.3187301587301587,0.2484,0.1575,0.2322,0.1279,0.2156,0.1073
0.06552706552706554,0.16016548463356967,0.14407814407814415,0.3002364066193853,0.2457,0.1692,0.2296,0.1421,0.2103,0.1184
0.05994423791821559,-0.009015639374424974,0.16635687732342005,0.4425022999080037,0.2152,0.05435,0.2023,0.05484,0.1794,0.0303
0.0581438688035781,0.11862244897959176,0.14685054043980617,0.33758503401360546,0.2683,0.2352,0.2527,0.2073,0.2289,0.1558
0.05422185430463576,0.10024009603841533,0.10057947019867555,0.19687875150060022,0.2416,0.1666,0.2285,0.1499,0.2173,0.1338
0.06326304106548282,0.12555260831122902,0.13429522752497217,0.32051282051282054,0.2703,0.2262,0.2532,0.1978,0.234,0.1537
0.0667466027178256,0.16683070866141725,0.1530775379696242,0.3818897637795276,0.2502,0.2032,0.2335,0.1693,0.2119,0.1256
0.022304832713754667,0.06397306397306399,0.07211895910780679,0.09539842873176205,0.269,0.2673,0.263,0.2502,0.2496,0.2418
0.005281026027914041,0.033877551020408174,0.05431912485854404,0.0804081632653061,0.2651,0.245,0.2637,0.2367,0.2507,0.2253
0.05120248254460808,0.10250865051903114,0.12645461598138077,0.15657439446366775,0.2578,0.2312,0.2446,0.2075,0.2252,0.195
0.08262218774243595,0.20054694621695537,0.1788207913110938,0.4179580674567001,0.2578,0.2194,0.2365,0.1754,0.2117,0.1277
0.03901677721420204,0.04451300132216835,0.10183378852906745,0.1560158660202732,0.2563,0.2269,0.2463,0.2168,0.2302,0.1915
0.014874141876430262,0.0197899838449111,0.07894736842105263,0.13408723747980605,0.2622,0.2476,0.2583,0.2427,0.2415,0.2144
0.023619047619047765,0.04577464788732403,0.07276190476190478,0.15316901408450714,0.2625,0.2272,0.2563,0.2168,0.2434,0.1924
0.05273287143956876,0.13507981989357348,0.12471131639722859,0.22758902988129343,0.2598,0.2443,0.2461,0.2113,0.2274,0.1887
0.04934687953555878,0.14147431124348475,0.15638606676342526,0.31422189128816086,0.2756,0.2686,0.262,0.2306,0.2325,0.1842
0.0019267822736030846,-0.028890015205271215,0.05086705202312145,0.05220476431829703,0.2595,0.1973,0.259,0.203,0.2463,0.187
0.011891062523973884,-0.055418109846610525,0.07633294975067127,0.08560118753092533,0.2607,0.2021,0.2576,0.2133,0.2408,0.1848
0.05358581788879938,0.0263630916716596,0.09589041095890417,0.1420011983223487,0.2482,0.1669,0.2349,0.1625,0.2244,0.1432
0.08319935691318327,0.25941872981700753,0.1848874598070739,0.47470398277717973,0.2488,0.1858,0.2281,0.1376,0.2028,0.0976
0.036418166238217684,0.09732540861812779,0.10197086546700937,0.24888558692421994,0.2334,0.1346,0.2249,0.1215,0.2096,0.1011
0.014840989399293222,0.03496743229345232,0.054416961130741945,0.09290366815221121,0.283,0.2917,0.2788,0.2815,0.2676,0.2646
0.02539208364451073,0.08392857142857148,0.06796116504854367,0.1910714285714286,0.2678,0.224,0.261,0.2052,0.2496,0.1812
0.0234374999999999,-0.0165289256198348,0.06733630952380955,0.1033057851239669,0.2688,0.2178,0.2625,0.2214,0.2507,0.1953
0.1026282853566958,0.2189737470167065,0.22486441385064665,0.44331742243436756,0.2397,0.1676,0.2151,0.1309,0.1858,0.0933
0.0438388625592416,0.11553030303030305,0.11532385466034746,0.2192234848484849,0.2532,0.2112,0.2421,0.1868,0.224,0.1649
-0.00217864923747293,0.060984570168993404,0.08351488743645594,0.2141807494489346,0.2754,0.2722,0.276,0.2556,0.2524,0.2139
0.07026789635485294,0.1485219899062725,0.16117698726394383,0.297043979812545,0.2277,0.1387,0.2117,0.1181,0.191,0.0975
0.05541346973572042,0.12499999999999986,0.09292412617220808,0.1773560209424083,0.2346,0.1528,0.2216,0.1337,0.2128,0.1257
0.08178438661710039,0.2035053554040896,0.28066914498141265,0.5647517039922103,0.2152,0.1027,0.1976,0.0818,0.1548,0.0447
0.03786707882534767,0.05952909817858727,0.11360123647604321,0.22390048867170148,0.2588,0.2251,0.249,0.2117,0.2294,0.1747
0.06160750713994289,0.14621409921671016,0.09914320685434523,0.21723237597911227,0.2451,0.1915,0.23,0.1635,0.2208,0.1499
0.029818181818181962,0.062268346923647085,0.07854545454545457,0.2027427724240177,0.275,0.2698,0.2668,0.253,0.2534,0.2151
0.06483790523690774,0.13520749665327975,0.2502078137988363,0.427041499330656,0.2406,0.1494,0.225,0.1292,0.1804,0.0856
0.007633587786259549,0.05787937743190658,0.11259541984732824,0.28501945525291833,0.262,0.2056,0.26,0.1937,0.2325,0.147
0.026007326007325988,0.08417508417508415,0.0963369963369964,0.19753086419753083,0.273,0.2673,0.2659,0.2448,0.2467,0.2145
0.0609406952965235,0.18575851393188852,0.09815950920245396,0.2603715170278638,0.2445,0.1615,0.2296,0.1315,0.2205,0.11945
0.04527979495941904,0.13230994152046788,0.07432721059376335,0.2071637426900585,0.2341,0.1368,0.2235,0.1187,0.2167,0.10846
0.04069767441860455,0.10875706214689262,0.11295681063122913,0.2669491525423729,0.2408,0.1416,0.231,0.1262,0.2136,0.1038
0.032830188679245434,0.046867749419953586,0.11547169811320761,0.14338747099767987,0.265,0.2155,0.2563,0.2054,0.2344,0.1846
0.04356514788169451,0.0580912863070538,0.0999200639488408,0.1796087729697688,0.2502,0.1687,0.2393,0.1589,0.2252,0.1384
0.028731343283582237,0.09083007388092135,0.09701492537313441,0.29335071707953064,0.268,0.2301,0.2603,0.2092,0.242,0.1626
0.08118971061093246,0.19432959243945666,0.13946945337620573,0.32014176018901364,0.2488,0.1693,0.2286,0.1364,0.2141,0.1151
0.06951305575158785,0.10327022375215138,0.15243472124206067,0.2595524956970739,0.2834,0.2905,0.2637,0.2605,0.2402,0.2151
0.03458110516934061,-0.0020729684908789405,0.07308377896613197,0.08001658374792708,0.2805,0.2412,0.2708,0.2417,0.26,0.2219
0.0575567736883321,0.11703239289446174,0.11628817541111983,0.24190177638453492,0.2554,0.1914,0.2407,0.169,0.2257,0.1451
0.06930305403288967,0.19875454073689672,0.1613155833985905,0.33731188375713544,0.2554,0.1927,0.2377,0.1544,0.2142,0.1277
0.07479601087941971,0.16566265060240964,0.2588395285584768,0.6899598393574297,0.2206,0.0996,0.2041,0.0831,0.1635,0.03088
0.051736357193479805,0.08549019607843142,0.18532955350815028,0.3031372549019608,0.2822,0.255,0.2676,0.2332,0.2299,0.1777
0.05459146782357195,0.13512490537471605,0.11785972523499644,0.222558667676003,0.2766,0.2642,0.2615,0.2285,0.244,0.2054
0.04852941176470604,0.10858283433133734,0.15183823529411775,0.31536926147704586,0.272,0.2505,0.2588,0.2233,0.2307,0.1715
0.1011904761904761,0.1851687388987567,0.1826636904761904,0.3152753108348135,0.2688,0.2252,0.2416,0.1835,0.2197,0.1542
0.08054711246200608,0.15969215969215972,0.15653495440729479,0.2967772967772968,0.2632,0.2079,0.242,0.1747,0.222,0.1462
0.04491126403477009,0.11046906866077508,0.11119159724737415,0.19986403806934064,0.2761,0.2942,0.2637,0.2617,0.2454,0.2354
0.07522796352583581,0.1768646717284502,0.13411854103343465,0.29075480125055825,0.2632,0.2239,0.2434,0.1843,0.2279,0.1588
0.09771986970684048,0.22918978912319646,0.16245928338762222,0.3856825749167591,0.2456,0.1802,0.2216,0.1389,0.2057,0.1107
0.08509659613615463,0.20698924731182802,0.2295308187672493,0.5272401433691757,0.2174,0.1116,0.1989,0.0885,0.1675,0.05276
0.059740259740259746,0.12132822477650063,0.09424860853432283,0.1860366113239676,0.2695,0.2349,0.2534,0.2064,0.2441,0.1912
0.048063127690100314,0.12007299270072996,0.07352941176470595,0.15948905109489056,0.2788,0.274,0.2654,0.2411,0.2583,0.2303
0.07183499288762445,0.18884950048340327,0.12162162162162164,0.3029326458266195,0.2812,0.3103,0.261,0.2517,0.247,0.2163
0.061596958174905014,0.14619289340101532,0.1311787072243346,0.3365482233502538,0.263,0.197,0.2468,0.1682,0.2285,0.1307
0.028472222222222173,0.1272264631043257,0.09027777777777767,0.2617230098146129,0.288,0.2751,0.2798,0.2401,0.262,0.2031
0.018248175182481768,0.06837606837606841,0.055474452554744695,0.11070411070411071,0.274,0.2457,0.269,0.2289,0.2588,0.2185
0.04460835967685279,0.12116788321167896,0.0713031260976466,0.17445255474452556,0.2847,0.274,0.272,0.2408,0.2644,0.2262
0.046825396825396846,0.15407495538370022,0.12142857142857139,0.2819750148720999,0.252,0.1681,0.2402,0.1422,0.2214,0.1207
0.02414833980163861,0.04771341463414645,0.06813281586890906,0.16768292682926833,0.2319,0.1312,0.2263,0.12494,0.2161,0.1092
0.03789473684210518,0.12830188679245283,0.1382456140350876,0.36905660377358496,0.285,0.265,0.2742,0.231,0.2456,0.1672
0.03501094091903719,0.08765652951699467,0.07585703865791388,0.17128801431127014,0.2742,0.2236,0.2646,0.204,0.2534,0.1853
0.04573804573804589,0.09057301293900193,0.0817740817740818,0.1859519408502773,0.2886,0.2705,0.2754,0.246,0.265,0.2202
0.06556082148499201,0.12273433454168824,0.1690363349131121,0.3070947695494562,0.2532,0.1931,0.2366,0.1694,0.2104,0.1338
0.029147982062780377,0.0770750988142292,0.101644245142003,0.15770750988142287,0.2676,0.253,0.2598,0.2335,0.2404,0.2131
0.03715937241948806,0.019989748846745193,0.10528488852188272,0.1291645310097386,0.2422,0.1951,0.2332,0.1912,0.2167,0.1699
0.05275779376498797,0.09984794728839329,0.0915267785771382,0.1875316776482514,0.2502,0.1973,0.237,0.1776,0.2273,0.1603
0.07489539748953974,0.12380344607530312,0.20585774058577405,0.4403318442884493,0.239,0.1567,0.2211,0.1373,0.1898,0.0877
0.07479224376731292,0.1878612716763006,0.151563118322121,0.3843930635838151,0.2527,0.2076,0.2338,0.1686,0.2144,0.1278
0.059625876851130195,0.11215834118755885,0.1371784879189399,0.28557964184731377,0.2566,0.2122,0.2413,0.1884,0.2214,0.1516
0.03938167096061828,0.11785714285714287,0.1152005888847994,0.22103174603174602,0.2717,0.252,0.261,0.2223,0.2404,0.1963
0.07547169811320746,0.12581913499344688,0.1731409544950055,0.3385757972913936,0.2703,0.2289,0.2499,0.2001,0.2235,0.1514
0.08450704225352106,0.16236972024136034,0.15962441314553993,0.2770159078442128,0.2556,0.1823,0.234,0.1527,0.2148,0.1318
0.05571955719557196,0.10689794271883822,0.09151291512915134,0.1286809197256959,0.271,0.2479,0.2559,0.2214,0.2462,0.216
0.009719222462202953,0.06917293233082716,0.06587473002159822,0.15939849624060157,0.2778,0.266,0.2751,0.2476,0.2595,0.2236
0.05109765329295993,0.11151264842540014,0.09500378501135498,0.17707795560144565,0.2642,0.1937,0.2507,0.1721,0.2391,0.1594
0.06957547169811329,0.19109663409337682,0.14386792452830197,0.3051031487513572,0.2544,0.1842,0.2367,0.149,0.2178,0.128
0.060876968922945966,0.10187969924812035,0.11749680715197951,0.24436090225563908,0.2349,0.133,0.2206,0.11945,0.2073,0.1005
0.04697508896797169,0.15318673127096524,0.09893238434163716,0.18747670518076776,0.281,0.2683,0.2678,0.2272,0.2532,0.218
0.06325757575757583,0.1460275188637373,0.17272727272727273,0.3302263648468708,0.264,0.2253,0.2473,0.1924,0.2184,0.1509
0.020968908170643626,0.05119705340699824,0.049168474331164135,0.09465930018416216,0.2766,0.2715,0.2708,0.2576,0.263,0.2458
0.06107834877843308,0.14433139534883724,0.1663858466722831,0.3197674418604651,0.2374,0.1376,0.2229,0.11774,0.1979,0.0936
0.015789473684210346,0.12898443291326908,0.09543859649122809,0.23721275018532237,0.285,0.2698,0.2805,0.235,0.2578,0.2058
0.012006861063464849,0.04166666666666674,0.06277873070325896,0.14390756302521016,0.2915,0.2856,0.288,0.2737,0.2732,0.2445
0.05675675675675683,0.12784349408553225,0.14092664092664095,0.2429481346678799,0.259,0.2198,0.2443,0.1917,0.2225,0.1664
0.06999999999999995,0.2047677261613692,0.17720000000000002,0.38178484107579463,0.25,0.1636,0.2325,0.1301,0.2057,0.10114
0.10414153598713312,0.30236406619385336,0.21913952553277039,0.5401891252955083,0.2487,0.1692,0.2228,0.11804,0.1942,0.0778
0.038858321870701436,0.10882825040128406,0.12585969738652003,0.3203852327447833,0.2908,0.3115,0.2795,0.2776,0.2542,0.2117
0.045925925925926,0.09523809523809525,0.13333333333333333,0.22315592903828202,0.27,0.2142,0.2576,0.1938,0.234,0.1664
0.041842475386779064,0.14932821497120927,0.14310829817158927,0.3547024952015355,0.2844,0.2605,0.2725,0.2216,0.2437,0.1681
0.08525688756515265,0.16412025628388366,0.22114668652271038,0.4470182355840316,0.2686,0.2029,0.2457,0.1696,0.2092,0.1122
0.006724949562878285,0.04103671706263487,0.036314727639542625,0.10439164866810655,0.2974,0.2778,0.2954,0.2664,0.2866,0.2488
0.023466309084813966,0.038542396636299964,0.057324840764331225,0.08023826208829704,0.2983,0.2854,0.2913,0.2744,0.2812,0.2625
0.0299314821492967,0.05438202247191011,0.04796249549224659,0.12584269662921346,0.2773,0.2225,0.269,0.2104,0.264,0.1945
0.07045454545454548,0.19042437431991296,0.11931818181818181,0.29651795429815014,0.264,0.1838,0.2454,0.1488,0.2325,0.1293
0.06148623161071297,0.09062003179650241,0.13692946058091285,0.21992580816110233,0.2651,0.1887,0.2488,0.1716,0.2288,0.1472
0.0335570469798658,0.07578149668455941,0.05872483221476497,0.1528260183138617,0.298,0.3167,0.288,0.2927,0.2805,0.2683
